id,src,ref,hyp,conf,parse_warnings,timestamp_utc
193,Rio 2016: Robel Kiros Habte becomes an Internet sensation,Rio 2016: Robel Kiros Habte wird zum Internethit,Rio 2016: Robel Kiros Habte wird zur Internet-Sensation,0.99,,2026-02-26T20:09:54.663739+00:00
194,Criticism on Twitter came thick and fast against Byron MacDonald with many calling him out,"Die Kritik gegen Byron MacDonald auf Twitter kam schnell und hart, bei der ihn viele zur Rede stellten","Die Kritik auf Twitter prasselte schnell und heftig auf Byron MacDonald ein, wobei viele ihn anprangerten.",0.93,,2026-02-26T20:09:57.071209+00:00
195,"Currently they amount to around 100 people, predominantly young men.","Das sind zurzeit rund 100 Personen, überwiegend junge Männer.","Derzeit sind es etwa 100 Personen, überwiegend junge Männer.",0.99,,2026-02-26T20:09:59.347700+00:00
196,"And additionally, she's doing something good for her health and her mind.",Ganz nebenbei tut sie dabei ihrer Gesundheit und ihrem Geist etwas Gutes.,Und außerdem tut sie etwas Gutes für ihre Gesundheit und ihren Geist.,0.93,,2026-02-26T20:10:01.416220+00:00
197,Then they fled.,Danach flohen sie.,Dann flohen sie.,0.99,,2026-02-26T20:10:03.646733+00:00
198,This has not been noted.,Dies sei nicht erkennbar.,Dies wurde nicht vermerkt.,0.93,,2026-02-26T20:10:10.986927+00:00
199,"Attendees can tour the Central Hall, Period Rooms, Cactus Lounge and Tea Room.","Besucher können den Mittelsaal, die Stilzimmer, Kaktuslounge und den Teesalon besichtigen.","Teilnehmende können die Zentralhalle, die historischen Zimmer, die Kaktus-Lounge und den Teeraum besichtigen.",0.93,,2026-02-26T20:10:13.271831+00:00
200,"""We woke up and the water kept on coming,"" Hansford said.","""Wir sind aufgewacht und das Wasser strömte und strömte herein,"" sagte Hansford.","""Wir sind aufgewacht, und das Wasser kam immer weiter"", sagte Hansford.",0.96,,2026-02-26T20:10:15.523660+00:00
201,Frankie is one of the best jockeys of the modern era and it is no surprise he has reached this landmark so few have achieved before him.,"Frankie ist einer der besten Jockey der Moderne und es ist keine Überraschung, dass er diesen Meilenstein erreicht hat, den nur wenige vor ihm erreicht haben.","Frankie ist einer der besten Jockeys der modernen Ära, und es ist keine Überraschung, dass er diesen Meilenstein erreicht hat, den vor ihm nur wenige geschafft haben.",0.95,,2026-02-26T20:10:17.864696+00:00
202,The German steel industry has been riddled with crises and uses a lot of energy - but it has been spared additional costs that could have run into the millions.,Die krisengebeutelte und energieintensive deutsche Stahlindustrie bleibt von zusätzlichen Kosten in Millionenhöhe verschont.,"Die deutsche Stahlindustrie ist von Krisen durchzogen und verbraucht viel Energie – doch sie ist von zusätzlichen Kosten verschont geblieben, die in die Millionen hätten gehen können.",0.93,,2026-02-26T20:10:20.720569+00:00
203,The result is mean climate temperatures that are actually a few degrees cooler than Earth's today.,"Das Ergebnis sind Durchschnittstemperaturen, die einige Grad kühler als die der Erde heute sind.","Das Ergebnis sind mittlere Klimatemperaturen, die tatsächlich um ein paar Grad kühler sind als die der Erde heute.",0.93,,2026-02-26T20:10:23.130984+00:00
204,"Ahead of the summer games in Brazil, the World Anti-Doping Agency had put a lot of pressure on the African country to introduce an anti-doping law and a functioning system of checks.","Die Welt-Anti-Doping-Agentur hatte vor den Sommerspielen in Brasilien viel Druck auf das afrikanische Land ausgeübt, ein Anti-Doping-Gesetz und ein funktionierendes Kontrollsystem zu schaffen.","Im Vorfeld der Sommerspiele in Brasilien hatte die Welt-Anti-Doping-Agentur großen Druck auf das afrikanische Land ausgeübt, ein Anti-Doping-Gesetz und ein funktionierendes Kontrollsystem einzuführen.",0.93,,2026-02-26T20:10:25.820684+00:00
205,"Justin Gatlin, aged 34, has already been banned twice for doping (in 2001 and 2006).",Der 34-jährige Justin Gatlin war bereits zweimal wegen Dopings (2001 und 2006) gesperrt.,"Justin Gatlin, 34 Jahre alt, ist bereits zweimal wegen Dopings gesperrt worden (2001 und 2006).",0.98,,2026-02-26T20:10:28.159842+00:00
206,"Equally fraught was the new budget diet: Mystery dishes like loaves and casseroles became staples, the casserole a ""wonderful way to repurpose leftovers,"" Ms. Ziegelman noted, because cooks could hide unappetizing ingredients under a creamy coating of sauce.","Genauso angespannt war die neue Budgetdiät: Geheimnisvolle Speisen wie Brote und Kasserollen wurden zu Grundnahrungsmittel, die Kasserolle als ""wundervolle Art, Essensreste wiederzuverwerten,"" merkte Ziegelman an, da Köche unappetitliche Zutaten unter einer kremigen Sauce verstecken konnten.","Ebenso unerquicklich war die neue Budgetküche: Rätselhafte Gerichte wie Laibe und Aufläufe wurden zu Grundnahrungsmitteln; der Auflauf sei, wie Frau Ziegelman anmerkte, eine „wunderbare Möglichkeit, Reste weiterzuverwerten“, weil Köchinnen und Köche unappetitliche Zutaten unter einer cremigen Schicht Soße verbergen konnten.",0.93,,2026-02-26T20:10:31.616872+00:00
207,"Because they often don't know how to get help, there needs to be more accommodation just for them, says Bahr.","Da sie sich oft nicht zu helfen wüssten, brauche es mehr Unterkünfte nur für sie, fordert Bahr.","Weil sie oft nicht wissen, wie sie Hilfe bekommen können, müsse es mehr Unterstützung speziell für sie geben, sagt Bahr.",0.93,,2026-02-26T20:10:33.930049+00:00
208,"Here is what she does know: The Americans are 4-0 in the Olympic tournament and are tied for first place in their group with Britain, which remained unbeaten after defeating Japan, 2-0, on Thursday.","Das weiß sie allerdings: Die Amerikanerinnen liegen bei 4-0 im olympischen Wettkampf und sind gleichauf in ihrer Gruppe mit den Britinnen auf dem ersten Platz, die nach ihrem 2-0 Sieg gegen Japan ungeschlagen bleiben.","Das weiß sie jedoch: Die Amerikaner stehen im olympischen Turnier bei 4:0 und sind in ihrer Gruppe punktgleich an der Spitze mit Großbritannien, das nach dem 2:0-Sieg gegen Japan am Donnerstag weiterhin ungeschlagen ist.",0.93,,2026-02-26T20:10:38.093691+00:00
209,Male cats do respond to kittens' cries - but always to the same extent.,Kater reagieren zwar auch auf die Rufe von Kätzchen - allerdings immer gleich.,Kater reagieren tatsächlich auf das Schreien von Kätzchen – aber immer im gleichen Ausmaß.,0.93,,2026-02-26T20:10:40.291712+00:00
210,Volkswagen's deliveries were more restrained in the second half of the year.,Volkswagen startet bei den Auslieferungen verhaltener in das zweite Halbjahr.,Volkswagens Auslieferungen fielen in der zweiten Jahreshälfte verhaltener aus.,0.93,,2026-02-26T20:10:42.496465+00:00
211,"Whether you're approached from in front or behind, this video will show you how to turn the tables on your mugger.","Unabhängig davon, ob man sich Ihnen von vorne oder von hinten nähert wird Ihnen dieses Video zeigen, wie Sie für Ihren Räuber den Spieß umdrehen.","Egal, ob man sich dir von vorn oder von hinten nähert – dieses Video zeigt dir, wie du den Spieß gegen deinen Räuber umdrehst.",0.86,,2026-02-26T20:10:45.216539+00:00
212,The friendly sportsman is not lacking for awards.,An Auszeichnungen mangelt es dem sympathischen Sportler nicht.,Dem freundlichen Sportler mangelt es nicht an Auszeichnungen.,0.93,,2026-02-26T20:10:47.254837+00:00
213,The market town of Kasendorf is legally obliged to run the sewage works so that they break even.,"Der Markt Kasendorf sei aufgrund rechtlicher Grundlagen verpflichtet, die Anlagen kostendeckend zu betreiben.","Der Markt Kasendorf ist gesetzlich verpflichtet, die Kläranlage so zu betreiben, dass sie kostendeckend arbeitet.",0.93,,2026-02-26T20:10:49.680471+00:00
214,"She pointed out some exceptional successes, including commissioning and opening the new spring (1994), purchasing land near the new spring (1998), compensating farmers, renovating the elevated tanks (1999), creating a new computer management system (2004), and renewing some of the water pipes.","Als herausragende Ereignisse nannte sie die Inbetriebnahme und Einweihung der neuen Brunnen (1994), Grundstückskäufe im Bereich der neuen Brunnen (1998) und Entschädigung der Landwirte, die Sanierung der Hochbehälter (1999), die Neuanschaffung einer zentralen Computer-Steuerung (2004) und die Teilerneuerungen von Wasserleitungen.","Sie wies auf einige außergewöhnliche Erfolge hin, darunter die Inbetriebnahme und Eröffnung der neuen Quelle (1994), den Kauf von Land in der Nähe der neuen Quelle (1998), die Entschädigung der Landwirte, die Renovierung der Hochbehälter (1999), die Einführung eines neuen computergestützten Managementsystems (2004) sowie die Erneuerung einiger Wasserleitungen.",0.96,,2026-02-26T20:10:54.332597+00:00
215,The new location has other perks.,Der Standort hat auch weitere Vorzüge.,Der neue Standort hat noch weitere Vorteile.,0.97,,2026-02-26T20:10:56.467285+00:00
216,Rio de Janeiro - the 2016 Olympic Games have been overshadowed by the first official cases of doping.,Rio de Janeiro - Die Olympischen Spiele 2016 werden von den ersten offiziellen Dopingfällen überschattet.,Rio de Janeiro – die Olympischen Spiele 2016 sind von den ersten offiziellen Dopingfällen überschattet worden.,0.96,,2026-02-26T20:10:59.106775+00:00
217,Even his final days didn't go off without a bang.,Auch seine Abschieds-Tage verlaufen nicht geräuschlos.,Selbst seine letzten Tage verliefen nicht ohne einen Knall.,0.86,,2026-02-26T20:11:01.376059+00:00
218,The five-metre-long animal can ramp this up to 2.6 km/h if necessary - but this maximum speed is half as fast as a seal.,"Nur wenn es drauf ankommt, beschleunigt das fünf Meter lange Tier auf satte 2,6 km/h - und ist mit dieser Höchstgeschwindigkeit halb so schnell wie eine Robbe.","Das fünf Meter lange Tier kann dies bei Bedarf auf 2,6 km/h steigern – aber diese Höchstgeschwindigkeit ist nur halb so schnell wie die einer Robbe.",0.93,,2026-02-26T20:11:05.377501+00:00
219,"Ivan Tichon (hammer, Belarus): There is hardly another athlete who has been retrospectively stripped of so many medals.","Iwan Tichon (Hammerwurf, Weißrussland): Wohl kaum einem Athleten wurden so viele Medaillen nachträglich aberkannt.","Ivan Tichon (Hammerwurf, Belarus): Es gibt kaum einen anderen Athleten, dem rückwirkend so viele Medaillen aberkannt wurden.",0.96,,2026-02-26T20:11:08.058570+00:00
220,Add to that its long-standing grudge at the snail's pace of talks to join the EU and step in Mr Putin - who is keen to capitalise on the chill and chip away at Turkey's ties with the West.,"Dazu kommen der anhaltende Groll über das Schneckentempo der EU-Beitrittsverhandlungen und Putin - der erpicht darauf ist, aus der kühlen Stimmung Nutzen zu ziehen und die Beziehung der Türkei zum Westen zu verringern.","Hinzu kommt der seit Langem bestehende Groll über das Schneckentempo der Gespräche über einen EU-Beitritt – und dann tritt Herr Putin auf den Plan, der darauf aus ist, die Abkühlung auszunutzen und die Beziehungen der Türkei zum Westen zu untergraben.",0.93,,2026-02-26T20:11:10.990061+00:00
221,"The holidaymakers blamed a malfunctioning sewage treatment plant, which they believed to have polluted the seawater.","Ihre Erkrankung führten die Urlauber auf eine defekte Kläranlage zurück, die angeblich das Meerwasser verschmutzt hatte.","Die Urlauber machten eine defekte Kläranlage verantwortlich, von der sie glaubten, dass sie das Meerwasser verschmutzt habe.",0.93,,2026-02-26T20:11:13.363654+00:00
222,Ethiopia's economy has been expanding at an impressive clip.,Äthiopiens Wirtschaft expandierte im beachtlichen Tempo.,Äthiopiens Wirtschaft ist in beeindruckendem Tempo gewachsen.,0.93,,2026-02-26T20:11:15.640268+00:00
223,The approach allows Mr. Trump to push the limits of political speech and dial it back as needed.,Diese Methode erlaubt es Mr. Trump die sprachlichen Grenzen in der Politik zu verschieben und dann nach Bedarf zurück zu rudern.,"Der Ansatz ermöglicht es Herrn Trump, die Grenzen politischer Rede auszuloten und sie bei Bedarf wieder zurückzunehmen.",0.86,,2026-02-26T20:11:19.169767+00:00
224,"""I'm saying goodbye to both of them,"" the 14-time All Star Major League Baseball (MLB) player explained.","""Ich sage 'Goodbye' zu beidem"", erklärte der 14-malige All-Star-Game-Teilnehmer der Major League Baseball (MLB).","""Ich verabschiede mich von beiden"", erklärte der 14-malige All-Star-Spieler der Major League Baseball (MLB).",0.93,,2026-02-26T20:11:21.326730+00:00
225,Female cats react more sensitively than male cats to the mewls of their kittens,Katzen reagieren sensibler als Kater auf Schreie der Jungtiere,Weibliche Katzen reagieren empfindlicher als männliche Katzen auf das Miauen ihrer Kätzchen.,0.97,,2026-02-26T20:11:24.938778+00:00
226,He was a kind spirit with a big heart.,Er war ein freundlicher Mensch mit einem großen Herzen.,Er war ein gütiger Mensch mit einem großen Herzen.,0.96,,2026-02-26T20:11:27.496693+00:00
227,How to defend yourself from gun attacks using Krav Maga,Wie man sich mit Krav Maga vor Waffenangriffen schützt,Wie man sich mit Krav Maga gegen Schusswaffenangriffe verteidigt,0.93,,2026-02-26T20:11:29.770127+00:00
228,"A new NBC/Wall Street Journal/Marist poll released on Friday showed Mr. Trump trailing Mrs. Clinton by large margins in North Carolina, Virginia and Colorado and locked in a tight race in Florida.","Eine neue Umfrage von NBC/Wall Street Journal/Marist, der am Freitag veröffentlicht wurde, zeigte eine Führung mit großem Vorsprung in den Bundesstaaten North Carolina, Virginia, Colorado und ein Kopf-an-Kopf-Rennen in Florida.","Eine neue NBC/Wall Street Journal/Marist-Umfrage, die am Freitag veröffentlicht wurde, zeigte, dass Herr Trump in North Carolina, Virginia und Colorado mit großem Abstand hinter Frau Clinton lag und in Florida in ein enges Rennen verwickelt war.",0.93,,2026-02-26T20:11:32.943706+00:00
