id,src,ref,hyp,conf,parse_warnings,timestamp_utc
196,"And additionally, she's doing something good for her health and her mind.",Ganz nebenbei tut sie dabei ihrer Gesundheit und ihrem Geist etwas Gutes.,Und zusätzlich tut sie etwas Gutes für ihre Gesundheit und ihren Geist.,0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:10:21.659228+00:00
197,Then they fled.,Danach flohen sie.,Dann flohen sie.,0.99,,2026-02-27T00:10:24.475649+00:00
198,This has not been noted.,Dies sei nicht erkennbar.,Dies wurde nicht vermerkt.,0.73,,2026-02-27T00:10:27.289767+00:00
199,"Attendees can tour the Central Hall, Period Rooms, Cactus Lounge and Tea Room.","Besucher können den Mittelsaal, die Stilzimmer, Kaktuslounge und den Teesalon besichtigen.","Besucher können die Zentralhalle, die Periodenräume, die Kakteen-Lounge und den Teeraum besichtigen.",0.09,confidence_no_json;confidence_from_regex,2026-02-27T00:10:30.808706+00:00
200,"""We woke up and the water kept on coming,"" Hansford said.","""Wir sind aufgewacht und das Wasser strömte und strömte herein,"" sagte Hansford.",Wir wachten auf und das Wasser kam immer weiter,0.73,translation_no_json,2026-02-27T00:10:33.789221+00:00
201,Frankie is one of the best jockeys of the modern era and it is no surprise he has reached this landmark so few have achieved before him.,"Frankie ist einer der besten Jockey der Moderne und es ist keine Überraschung, dass er diesen Meilenstein erreicht hat, den nur wenige vor ihm erreicht haben.","Frankie ist einer der besten Jockeys der modernen Ära, und es ist keine Überraschung, dass er diesen Meilenstein erreicht hat, den so wenige vor ihm erreicht haben.",0.73,,2026-02-27T00:10:37.538735+00:00
202,The German steel industry has been riddled with crises and uses a lot of energy - but it has been spared additional costs that could have run into the millions.,Die krisengebeutelte und energieintensive deutsche Stahlindustrie bleibt von zusätzlichen Kosten in Millionenhöhe verschont.,"Die deutsche Stahlindustrie ist von Krisen geplagt und verbraucht viel Energie – doch ihr wurden zusätzliche Kosten erspart, die in die Millionen hätten gehen können.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:10:42.513911+00:00
203,The result is mean climate temperatures that are actually a few degrees cooler than Earth's today.,"Das Ergebnis sind Durchschnittstemperaturen, die einige Grad kühler als die der Erde heute sind.","Das Ergebnis sind mittlere Klimatemperaturen, die tatsächlich ein paar Grad kühler sind als die der Erde heute.",0.73,,2026-02-27T00:10:45.523045+00:00
204,"Ahead of the summer games in Brazil, the World Anti-Doping Agency had put a lot of pressure on the African country to introduce an anti-doping law and a functioning system of checks.","Die Welt-Anti-Doping-Agentur hatte vor den Sommerspielen in Brasilien viel Druck auf das afrikanische Land ausgeübt, ein Anti-Doping-Gesetz und ein funktionierendes Kontrollsystem zu schaffen.","Vor den Sommerspielen in Brasilien hatte die Welt-Anti-Doping-Agentur großen Druck auf das afrikanische Land ausgeübt, ein Anti-Doping-Gesetz und ein funktionierendes Kontrollsystem einzuführen.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:10:52.394558+00:00
205,"Justin Gatlin, aged 34, has already been banned twice for doping (in 2001 and 2006).",Der 34-jährige Justin Gatlin war bereits zweimal wegen Dopings (2001 und 2006) gesperrt.,"Justin Gatlin, 34 Jahre alt, wurde bereits zweimal wegen Dopings gesperrt (2001 und 2006).",0.73,,2026-02-27T00:10:55.407746+00:00
206,"Equally fraught was the new budget diet: Mystery dishes like loaves and casseroles became staples, the casserole a ""wonderful way to repurpose leftovers,"" Ms. Ziegelman noted, because cooks could hide unappetizing ingredients under a creamy coating of sauce.","Genauso angespannt war die neue Budgetdiät: Geheimnisvolle Speisen wie Brote und Kasserollen wurden zu Grundnahrungsmittel, die Kasserolle als ""wundervolle Art, Essensreste wiederzuverwerten,"" merkte Ziegelman an, da Köche unappetitliche Zutaten unter einer kremigen Sauce verstecken konnten.",Here is the JSON requested: ```json,0.73,translation_no_json,2026-02-27T00:11:00.166105+00:00
207,"Because they often don't know how to get help, there needs to be more accommodation just for them, says Bahr.","Da sie sich oft nicht zu helfen wüssten, brauche es mehr Unterkünfte nur für sie, fordert Bahr.","Weil sie oft nicht wissen, wie sie Hilfe bekommen können, muss es mehr Unterstützung nur für sie geben, sagt Bahr.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:11:06.368329+00:00
208,"Here is what she does know: The Americans are 4-0 in the Olympic tournament and are tied for first place in their group with Britain, which remained unbeaten after defeating Japan, 2-0, on Thursday.","Das weiß sie allerdings: Die Amerikanerinnen liegen bei 4-0 im olympischen Wettkampf und sind gleichauf in ihrer Gruppe mit den Britinnen auf dem ersten Platz, die nach ihrem 2-0 Sieg gegen Japan ungeschlagen bleiben.",Was sie weiÃ,0.05,translation_no_json,2026-02-27T00:11:11.726393+00:00
209,Male cats do respond to kittens' cries - but always to the same extent.,Kater reagieren zwar auch auf die Rufe von Kätzchen - allerdings immer gleich.,Kater reagieren auf das Geschrei von Kätzchen – aber immer im gleichen Ausmaß.,0.73,,2026-02-27T00:11:16.181705+00:00
210,Volkswagen's deliveries were more restrained in the second half of the year.,Volkswagen startet bei den Auslieferungen verhaltener in das zweite Halbjahr.,Die Auslieferungen von Volkswagen waren in der zweiten Jahreshälfte verhaltener.,0.73,,2026-02-27T00:11:19.165610+00:00
211,"Whether you're approached from in front or behind, this video will show you how to turn the tables on your mugger.","Unabhängig davon, ob man sich Ihnen von vorne oder von hinten nähert wird Ihnen dieses Video zeigen, wie Sie für Ihren Räuber den Spieß umdrehen.","Egal, ob Sie von vorne oder von hinten angegriffen werden, dieses Video zeigt Ihnen, wie Sie den Spieß gegen Ihren Angreifer umdrehen können.",0.64,confidence_no_json;confidence_from_regex,2026-02-27T00:11:22.991738+00:00
212,The friendly sportsman is not lacking for awards.,An Auszeichnungen mangelt es dem sympathischen Sportler nicht.,Dem freundlichen Sportler mangelt es nicht an Auszeichnungen.,0.73,,2026-02-27T00:11:25.808047+00:00
213,The market town of Kasendorf is legally obliged to run the sewage works so that they break even.,"Der Markt Kasendorf sei aufgrund rechtlicher Grundlagen verpflichtet, die Anlagen kostendeckend zu betreiben.","Die Marktgemeinde Kasendorf ist gesetzlich verpflichtet, die Kläranlage kostendeckend zu betreiben.",0.2,confidence_no_json;confidence_from_regex,2026-02-27T00:11:31.241853+00:00
214,"She pointed out some exceptional successes, including commissioning and opening the new spring (1994), purchasing land near the new spring (1998), compensating farmers, renovating the elevated tanks (1999), creating a new computer management system (2004), and renewing some of the water pipes.","Als herausragende Ereignisse nannte sie die Inbetriebnahme und Einweihung der neuen Brunnen (1994), Grundstückskäufe im Bereich der neuen Brunnen (1998) und Entschädigung der Landwirte, die Sanierung der Hochbehälter (1999), die Neuanschaffung einer zentralen Computer-Steuerung (2004) und die Teilerneuerungen von Wasserleitungen.","Sie wies auf einige außergewöhnliche Erfolge hin, darunter die Inbetriebnahme und Eröffnung der neuen Quelle (1994), den Kauf von Land in der Nähe der neuen Quelle (1998), die Entschädigung von Bauern, die Renovierung der Hochbehälter (1999), die Schaffung eines neuen Computerverwaltungssystems (2004) und die Erneuerung einiger Wasserleitungen.",1.0,confidence_no_json;confidence_from_regex,2026-02-27T00:11:35.132760+00:00
215,The new location has other perks.,Der Standort hat auch weitere Vorzüge.,Der neue Standort hat weitere Vorteile.,0.99,,2026-02-27T00:11:38.482324+00:00
216,Rio de Janeiro - the 2016 Olympic Games have been overshadowed by the first official cases of doping.,Rio de Janeiro - Die Olympischen Spiele 2016 werden von den ersten offiziellen Dopingfällen überschattet.,Rio de Janeiro - die Olympischen Spiele 2016 wurden von den ersten offiziellen Dopingfällen überschattet.,0.73,,2026-02-27T00:11:41.603084+00:00
217,Even his final days didn't go off without a bang.,Auch seine Abschieds-Tage verlaufen nicht geräuschlos.,Selbst seine letzten Tage verliefen nicht ohne Paukenschlag.,0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:11:47.547073+00:00
218,The five-metre-long animal can ramp this up to 2.6 km/h if necessary - but this maximum speed is half as fast as a seal.,"Nur wenn es drauf ankommt, beschleunigt das fünf Meter lange Tier auf satte 2,6 km/h - und ist mit dieser Höchstgeschwindigkeit halb so schnell wie eine Robbe.","Das fünf Meter lange Tier kann dies bei Bedarf auf 2,6 km/h steigern – diese Höchstgeschwindigkeit ist jedoch nur halb so schnell wie eine Robbe.",0.98,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:11:54.076771+00:00
219,"Ivan Tichon (hammer, Belarus): There is hardly another athlete who has been retrospectively stripped of so many medals.","Iwan Tichon (Hammerwurf, Weißrussland): Wohl kaum einem Athleten wurden so viele Medaillen nachträglich aberkannt.","Iwan Tichon (Hammerwerfer, Belarus): Es gibt kaum einen anderen Athleten, dem nachträglich so viele Medaillen aberkannt wurden.",0.73,,2026-02-27T00:11:57.302331+00:00
220,Add to that its long-standing grudge at the snail's pace of talks to join the EU and step in Mr Putin - who is keen to capitalise on the chill and chip away at Turkey's ties with the West.,"Dazu kommen der anhaltende Groll über das Schneckentempo der EU-Beitrittsverhandlungen und Putin - der erpicht darauf ist, aus der kühlen Stimmung Nutzen zu ziehen und die Beziehung der Türkei zum Westen zu verringern.",Hinzu,0.73,translation_no_json,2026-02-27T00:12:01.586956+00:00
221,"The holidaymakers blamed a malfunctioning sewage treatment plant, which they believed to have polluted the seawater.","Ihre Erkrankung führten die Urlauber auf eine defekte Kläranlage zurück, die angeblich das Meerwasser verschmutzt hatte.","Die Urlauber machten eine defekte Kläranlage verantwortlich, die ihrer Meinung nach das Meerwasser verschmutzt hatte.",0.73,,2026-02-27T00:12:04.728542+00:00
222,Ethiopia's economy has been expanding at an impressive clip.,Äthiopiens Wirtschaft expandierte im beachtlichen Tempo.,Äthiopiens Wirtschaft ist in einem beeindruckenden Tempo gewachsen.,0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:12:09.956263+00:00
223,The approach allows Mr. Trump to push the limits of political speech and dial it back as needed.,Diese Methode erlaubt es Mr. Trump die sprachlichen Grenzen in der Politik zu verschieben und dann nach Bedarf zurück zu rudern.,"Der Ansatz erlaubt es Herrn Trump, die Grenzen der politischen Rede auszuloten und bei Bedarf zurückzunehmen.",0.09,confidence_no_json;confidence_from_regex,2026-02-27T00:12:13.638591+00:00
224,"""I'm saying goodbye to both of them,"" the 14-time All Star Major League Baseball (MLB) player explained.","""Ich sage 'Goodbye' zu beidem"", erklärte der 14-malige All-Star-Game-Teilnehmer der Major League Baseball (MLB).",Ich verabschiede mich von beiden,0.95,translation_no_json;confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:12:18.329837+00:00
225,Female cats react more sensitively than male cats to the mewls of their kittens,Katzen reagieren sensibler als Kater auf Schreie der Jungtiere,Weibliche Katzen reagieren empfindlicher als männliche Katzen auf das Miauen ihrer Kätzchen.,1.0,confidence_no_json;confidence_from_regex,2026-02-27T00:12:22.181469+00:00
226,He was a kind spirit with a big heart.,Er war ein freundlicher Mensch mit einem großen Herzen.,Er war ein gütiger Geist mit einem großen Herzen.,0.07,confidence_no_json;confidence_from_regex,2026-02-27T00:12:25.831362+00:00
227,How to defend yourself from gun attacks using Krav Maga,Wie man sich mit Krav Maga vor Waffenangriffen schützt,Wie man sich mit Krav Maga vor Schusswaffenangriffen verteidigt.,0.73,,2026-02-27T00:12:29.440490+00:00
228,"A new NBC/Wall Street Journal/Marist poll released on Friday showed Mr. Trump trailing Mrs. Clinton by large margins in North Carolina, Virginia and Colorado and locked in a tight race in Florida.","Eine neue Umfrage von NBC/Wall Street Journal/Marist, der am Freitag veröffentlicht wurde, zeigte eine Führung mit großem Vorsprung in den Bundesstaaten North Carolina, Virginia, Colorado und ein Kopf-an-Kopf-Rennen in Florida.","Eine neue NBC/Wall Street Journal/Marist-Umfrage, die am Freitag veröffentlicht wurde, zeigte, dass Herr Trump in North Carolina, Virginia und Colorado deutlich hinter Frau Clinton lag und in Florida ein enges Rennen lieferte.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:12:35.259061+00:00
229,"The cover revelation was followed by a bizarre (or simply Keeping Up with the Kardashians-esque?), scripted reality video that featured the entire Kardashian-Jenner family (bar troublemakers Rob and Caitlyn, and joined by everyone's favourite showbiz uncle, Keeping Up producer Ryan Seacrest) forgetting about their sister's cover, only to end with the classic twist: they were all planning a surprise party.","Der Enthüllung des Covers folgte ein bizarres (oder einfach Keeping Up with the Kardashians ähnliches?), geskriptetes Reality-Video, das die gesamte Kardashian-Jenner Familie zeigt (mit Ausnahme der Problemfälle Rob und Caitlyn sowie in Anwesenheit des allseits beliebtesten Showbiz-Onkels und Produzenten von Keeping Up Ryan Seacrest), wie sie das Cover ihrer Schwester vergessen und das mit einer klassischen Wendung endet: sie haben alle eine Überraschungsparty geplant.",Der Enth,0.01,translation_no_json,2026-02-27T00:12:39.370901+00:00
