id,provider,model_id,difficulty_bucket,src,ref,hyp,conf,chrf,bleu,error_within_model_q20,parse_warnings
243,anthropic,claude-haiku-4-5-20251001,Q2,Mr. Rodriguez said he had no hard feelings about the soap shop taking over the old space.,"Rodriguez sagte, dass er keinen Groll darüber hegte, dass das Seifengeschäft den alten Geschäftsraum eingenommen hat.","Herr Rodriguez sagte, er habe keine bösen Gefühle gegenüber der Seifenboutique, die den alten Laden übernommen hat.",0.92,39.71341439077849,11.154288433080788,1,
467,anthropic,claude-haiku-4-5-20251001,Q4,"""If you don't change your tune and praise Erdogan, your suitcase is basically packed,"" said the President of the Gülen-supporting Dialogue and World Foundation, Ercan Karakoyun, to ""Die Welt"" newspaper.","""Wer sich nicht anpasst und Erdogan lobt, sitzt auf gepackten Koffern, übrigens auch die Kemalisten und Säkularen"", sagte Ercan Karakoyun, Vorsitzender der Gülen-nahen Stiftung Dialog und Bildung, der ""Welt"".","""Wenn du deine Einstellung nicht änderst und Erdogan lobst, ist dein Koffer praktisch schon gepackt"", sagte der Präsident der Gülen-unterstützenden Dialogue and World Foundation, Ercan Karakoyun, zur Zeitung ""Die Welt"".",0.92,39.794406170388555,9.891845941754758,1,
90,anthropic,claude-sonnet-4-5-20250929,Q1,"Treats says nude calendar for 'women, as well as men'","Treats will Nacktkalendar für ""Frauen und für Männer""","Treats sagt Nacktkalender für 'Frauen, sowie Männer'",0.92,40.050407435112895,5.1145987070888905,1,
145,anthropic,claude-haiku-4-5-20251001,Q2,"Despite that, according to Bratman, the situation in terms of the housing market is also hotting up.","Ungeachtet dessen, so Bratmann, bahne sich eine Verschärfung der Situation auf dem Wohnungsmarkt an.",Trotzdem heizt sich laut Bratman die Situation auf dem Wohnungsmarkt ebenfalls auf.,0.92,40.34133728844061,15.73320614126865,1,
389,anthropic,claude-haiku-4-5-20251001,Q3,"The majority of crimes are damage to property, which tend to target new buildings and recently renovated properties.","Den größten Teil der Straftaten machen Sachbeschädigungen aus, die tendenziell eher die Neubauten und frisch renovierte Häuser treffen.","Die Mehrheit der Straftaten sind Sachbeschädigungen, die typischerweise auf neue Gebäude und kürzlich renovierte Immobilien abzielen.",0.92,40.43852960460491,6.46426853613347,1,
260,openai,gpt-5-mini,Q2,Vatemo Ravouvou then burst through some more limp GB tackling and stormed to the line to score.,"Vatemo Ravouvou preschte durch weitere schwache Tacklings des GB Teams und stürmte bis zur Linie, um ein Tor zu machen.","Vatemo Ravouvou durchbrach dann noch einige lässige GB-Grätschen und stürmte zur Linie, um zu punkten.",0.92,40.52068698015267,15.242958918542705,1,
319,anthropic,claude-haiku-4-5-20251001,Q1,"For women fleeing a country on their own, sexual violence is almost part of daily life.","Sexuelle Gewalt gehört für Frauen, die alleine fliehen, fast schon zum Alltag.","Für Frauen, die ein Land allein verlassen, ist sexuelle Gewalt fast Teil des täglichen Lebens.",0.92,40.70408336996979,9.880782578056978,1,
342,openai,gpt-5-mini,Q2,"In addition, some key markets saw ""changed economic climates"", which led to fewer purchases.","Zudem habe es in einigen Kernmärkten durch ""veränderte wirtschaftliche Rahmenbedingungen"" eine Kaufzurückhaltung gegeben.","Darüber hinaus erlebten einige Schlüsselmärkte „veränderte wirtschaftliche Rahmenbedingungen“, was zu weniger Käufen führte.",0.92,40.745338584332146,2.9236377892525174,1,
445,openai,gpt-5-mini,Q3,"Being able to show yourself that by practising for a long time, you can improve and grow - this experience gives you strength.","Sich selbst zu zeigen: Wenn ich lange für etwas übe, werde ich besser und wachse über mich hinaus - diese Erfahrung stärkt.","Sich selbst zeigen zu können, dass man durch langes Üben besser werden und wachsen kann – diese Erfahrung gibt einem Kraft.",0.92,40.75968047236601,5.368714541272762,1,
209,anthropic,claude-sonnet-4-5-20250929,Q1,Male cats do respond to kittens' cries - but always to the same extent.,Kater reagieren zwar auch auf die Rufe von Kätzchen - allerdings immer gleich.,Männliche Katzen reagieren auf das Schreien von Kätzchen - aber immer im gleichen Ausmaß.,0.92,41.06040612971732,12.090340630072072,1,
240,openai,gpt-5-mini,Q2,"When a customer offered to bankroll him in a new outpost, he said he was excited to do it.","Als ihm ein Kunde anbot, Geldmittel für eine neue Außenstelle bereitzustellen, war er aufgeregt, es zu tun, sagte er.","Als ein Kunde ihm anbot, ihn in einem neuen Außenposten finanziell zu unterstützen, sagte er, er freue sich darauf, es zu tun.",0.92,41.07703371108773,16.805936904720344,1,
178,anthropic,claude-haiku-4-5-20251001,Q2,"Donald Trump admits there are ""huge problems"" with his election campaign",Donald Trump räumt ″gewaltige Probleme″ im Wahlkampf ein,"Donald Trump gibt zu, dass es ""riesige Probleme"" mit seiner Wahlkampagne gibt",0.92,41.424447841681875,5.255923420816887,1,
222,openai,gpt-5-mini,Q2,Ethiopia's economy has been expanding at an impressive clip.,Äthiopiens Wirtschaft expandierte im beachtlichen Tempo.,Die Wirtschaft Äthiopiens hat sich in einem beeindruckenden Tempo ausgeweitet.,0.92,41.438925755934946,5.300156689756297,1,
312,anthropic,claude-haiku-4-5-20251001,Q2,"The company is planning to use its own factories to build up to 10,000 vehicles per year, per level.",In der posteigenen Fabrikation plane das Unternehmen den Bau von bis zu 10.000 Autos pro Jahr und Schicht.,"Das Unternehmen plant, seine eigenen Fabriken zu nutzen, um bis zu 10.000 Fahrzeuge pro Jahr pro Stufe zu produzieren.",0.92,41.474122111809336,8.794090522118719,1,
104,anthropic,claude-haiku-4-5-20251001,Q3,"Despite this, he believes they are achievable, and is not demanding anything that has no chance with the coalition partner.","Er halte dies trotzdem für zumutbar und fordere auch nichts, was beim Koalitionspartner ohnehin keine Chancen habe.","Trotzdem glaubt er, dass sie erreichbar sind, und fordert nichts, das keine Chance bei dem Koalitionspartner hat.",0.92,41.51011836024609,4.780204393760627,1,
401,anthropic,claude-haiku-4-5-20251001,Q4,"If you have a slipped disk, for example, you might find it hard to lie down, wake up every couple of hours, and start to grumble about everyday problems and worries, suggests Weeß as an example.","Wer zum Beispiel einen Bandscheibenvorfall hat, kann schlecht liegen, wacht alle zwei bis drei Stunden auf und fängt womöglich an, über Alltagsprobleme und -sorgen zu grübeln, gibt Weeß ein Beispiel.","Wenn Sie beispielsweise einen Bandscheibenvorfall haben, könnte es schwierig für Sie sein, sich hinzulegen, alle paar Stunden aufzuwachen und anfangen, über alltägliche Probleme und Sorgen zu murren, schlägt Weeß als Beispiel vor.",0.92,41.98227519950558,3.814335153675412,1,
154,anthropic,claude-haiku-4-5-20251001,Q3,"According to the authorities, the explosive device was launched from a flower bed on the edge of the coastal police's territory.",Der Sprengsatz sei laut den Behörden in einem Blumenbeet vor dem Revier der Küstenpolizei in die Luft gegangen.,Nach Angaben der Behörden wurde die Sprengvorrichtung von einem Blumenbeet am Rande des Territoriums der Küstenpolizei abgefeuert.,0.92,42.23885985499133,6.609199691337808,1,
240,anthropic,claude-haiku-4-5-20251001,Q2,"When a customer offered to bankroll him in a new outpost, he said he was excited to do it.","Als ihm ein Kunde anbot, Geldmittel für eine neue Außenstelle bereitzustellen, war er aufgeregt, es zu tun, sagte er.","Als ein Kunde ihm anbot, einen neuen Außenposten zu finanzieren, sagte er, dass er begeistert war, es zu tun.",0.92,42.50887539380043,19.342909091466392,1,
239,anthropic,claude-haiku-4-5-20251001,Q4,"The 66-year-old bus driver, employed by a coach company based in Eisenach, said that she had to swerve to avoid an oncoming lorry that was partly on the wrong side of the road.","Die 66 Jahre alte Fahrerin des Busses eines Reiseunternehmens aus Eisenach musste ihren Angaben zufolge einem entgegenkommen Laster ausweichen, der teils auf der Gegenfahrbahn fuhr.","Die 66-jährige Busfahrerin, die bei einem Busunternehmen mit Sitz in Eisenach beschäftigt ist, sagte, dass sie ausweichen musste, um einen entgegenkommenden Lastwagen zu vermeiden, der teilweise auf der falschen Straßenseite fuhr.",0.92,42.766809491042615,4.175415561574823,1,
483,openai,gpt-5-mini,Q3,"NHS watchdog NICE has advised that it should be given to people for four years, to further reduce the risk of cardiovascular problems.","Die Regulierungsbehörde NICE des NHS hat eine vier Jahre lange Einnahme empfohlen, um das Risiko kardiovaskulärer Probleme weiter zu reduzieren.","Die britische Gesundheitsbehörde NICE hat empfohlen, es den Menschen für vier Jahre zu verabreichen, um das Risiko von Herz-Kreislauf-Erkrankungen weiter zu verringern.",0.92,42.7726441484101,15.055864855414343,1,
411,openai,gpt-5-mini,Q3,"Rahman, it was said, ""ran his campaign on the basis that it was the religious duty of faithful Muslims to vote for him.""","Rahman soll ""seine Kampagne auf der Grundlage geführt haben, dass es die religöse Pflicht von Muslimen sei, ihn zu wählen.""","Es wurde gesagt, Rahman habe seinen Wahlkampf damit geführt, dass es die religiöse Pflicht treuer Muslime sei, für ihn zu stimmen.",0.92,43.036821322908416,14.100024578768863,1,
106,openai,gpt-5-mini,Q3,"In the medium term, this could even grow to ""a few hundred thousand"", believes Ali Toprak, President of the association.","Mittelfristig könnten es sogar ""einige hunderttausend"" werden, glaubt der Verbandsvorsitzende Ali Toprak.","Kurzfristig könnte dies nach Ansicht von Ali Toprak, Präsident des Verbands, sogar auf „einige hunderttausend“ anwachsen.",0.92,43.216472105385726,5.0912128230977505,1,
37,anthropic,claude-haiku-4-5-20251001,Q3,Muslim migrants or migrants from the Middle East were vilified in an extremist manner.,So werden Zuwanderer islamischen Glaubens oder aus dem Nahen Osten in extremistischer Weise diffamiert.,Muslimische Migranten oder Migranten aus dem Nahen Osten wurden auf extremistische Weise verleumdet.,0.92,43.35787979832974,19.03837857221325,1,
37,openai,gpt-5-mini,Q3,Muslim migrants or migrants from the Middle East were vilified in an extremist manner.,So werden Zuwanderer islamischen Glaubens oder aus dem Nahen Osten in extremistischer Weise diffamiert.,Muslimische Migranten oder Migranten aus dem Nahen Osten wurden auf extremistische Weise verteufelt.,0.92,43.36106475745494,19.03837857221325,1,
182,anthropic,claude-sonnet-4-5-20250929,Q2,"A banker said that, in Tegernsee, there was ""clientele who were rather better off in terms of assets.""","Ein Banker sagte, am Tegernsee gebe es ""eine Klientel, die vom Vermögen etwas üppiger ausgestattet ist"".","Ein Banker sagte, dass es in Tegernsee âeine Klientel gebe, die vermÃ¶gensmÃ¤Ãig eher besser gestellt sei.",0.92,43.780980258283634,15.78544054755476,1,translation_no_json
375,anthropic,claude-haiku-4-5-20251001,Q3,Comparing Clinton's and Trump's economic policies: It's all about the money,Clintons und Trumps Wirtschaftspolitik im Vergleich: It's all about the money,Vergleich der Wirtschaftspolitik von Clinton und Trump: Es geht nur ums Geld,0.92,43.80333663954729,4.368583925857938,1,
55,openai,gpt-5-mini,Q1,It was hard not to admire Fiji's whole joyful approach.,Es war nicht schwer den spielerischen Ansatz Fijis zu bewundern.,"Es war schwer, Fidschis insgesamt fröhlichen Umgang nicht zu bewundern.",0.92,43.86892429339698,17.242221289766626,1,
208,anthropic,claude-haiku-4-5-20251001,Q4,"Here is what she does know: The Americans are 4-0 in the Olympic tournament and are tied for first place in their group with Britain, which remained unbeaten after defeating Japan, 2-0, on Thursday.","Das weiß sie allerdings: Die Amerikanerinnen liegen bei 4-0 im olympischen Wettkampf und sind gleichauf in ihrer Gruppe mit den Britinnen auf dem ersten Platz, die nach ihrem 2-0 Sieg gegen Japan ungeschlagen bleiben.",Folgendes weiß sie: Die Amerikaner haben im olympischen Turnier eine Bilanz von 4:0 und liegen mit Großbritannien gleichauf an der Spitze ihrer Gruppe. Großbritannien ist nach einem 2:0-Sieg gegen Japan am Donnerstag weiterhin ungeschlagen.,0.92,44.15574543518214,6.9473931191210605,1,
398,anthropic,claude-haiku-4-5-20251001,Q4,"She made a long run with the ball down the left side of the field, then curled into the middle and whipped the ball into the goal to give the Americans a 2-0 lead.","Sie vollführte einen Sprint mit dem flachen Ball über die linke Flanke, zog dann in die Mitte und lupfte den Ball in das Tor um den Amerikanerinnen eine 2-0 Führung zu verschaffen.","Sie machte einen langen Lauf mit dem Ball die linke Seite des Feldes hinunter, dann bog sie in die Mitte ein und schoss den Ball ins Tor, um den Amerikanern eine 2:0-Führung zu geben.",0.92,44.39900235411831,8.008975904759518,1,
55,anthropic,claude-opus-4-6,Q1,It was hard not to admire Fiji's whole joyful approach.,Es war nicht schwer den spielerischen Ansatz Fijis zu bewundern.,"Es war schwer, Fijis ganze freudige Art nicht zu bewundern.",0.92,44.91123241967806,17.827531042796252,1,
0,anthropic,claude-opus-4-6,Q1,"Customers in Germany will not put up with that, broadly speaking.",Die Kunden in Deutschland werden sich das in der Breite nicht gefallen lassen.,Kunden in Deutschland werden das im Großen und Ganzen nicht hinnehmen.,0.92,45.26219986697196,20.640765449620034,1,
440,anthropic,claude-opus-4-6,Q2,"In terms of constitutional protection, potential contact of this kind only becomes relevant from a certain point, he says.",Für den Verfassungsschutz seien mögliche Kontakte dieser Art erst ab einem gewissen Punkt relevant.,"Verfassungsrechtlich relevant werde ein solcher möglicher Kontakt erst ab einem bestimmten Punkt, sagt er.",0.92,45.28291758257044,10.82597837309053,1,
28,gemini,gemini-2.5-flash,Q4,"Current chairman, Breitbrunn's mayoress Gertrud Bühl (FW), looks back to when Ruper Göller was brought on as a water officer in 1985, and was promoted to Managing Director of the Association as soon as 1988.","Die aktuelle Vorsitzende, Breitbrunns Bürgermeisterin Gertrud Bühl (FW), erinnerte daran, dass Rupert Göller 1985 als Wasserwart eingestellt und schon 1988 zum Geschäftsführer des Zweckverbandes ernannt wurde.","Die derzeitige Vorsitzende, Breitbrunns BÃ¼rgermeisterin Gertrud BÃ¼hl (FW), blickt zurÃ¼ck auf die Zeit,",0.9,29.156630807829607,9.76686198296532,1,translation_no_json;confidence_no_json;no_confidence_found;confidence_repaired
217,openai,gpt-5-mini,Q1,Even his final days didn't go off without a bang.,Auch seine Abschieds-Tage verlaufen nicht geräuschlos.,Sogar seine letzten Tage verliefen nicht ohne einen Knall.,0.9,29.22031531879177,5.522397783539471,1,
54,gemini,gemini-2.5-flash,Q4,"Last August, The New York Times reported the existence of the Pentagon inspector general investigation, opened after complaints by Centcom analysts.","Im vergangenen August berichtete die New York Times von Ermittlungen durch den Generalinspekteur des Pentagon, die nach Beschwerden von Centcom Analysten aufgenommen wurden.",Letzten August berichtete die New York Times Ã¼ber die Existenz der Untersuchung des,0.9,29.65861071293906,16.247770439285308,1,translation_no_json;confidence_no_json;no_confidence_found;confidence_repaired
90,openai,gpt-5-mini,Q1,"Treats says nude calendar for 'women, as well as men'","Treats will Nacktkalendar für ""Frauen und für Männer""","Treats sagt, Kalender mit Nacktfotos für „Frauen ebenso wie Männer“.",0.9,30.512957529070526,4.02724819242185,1,
88,openai,gpt-5-mini,Q1,"The perpetrator is on the run, she said, and he is officially being sought.","Der Täter sei auf der Flucht, nach ihm werde öffentlich gefahndet.","Die Täterin ist auf der Flucht, sagte sie, und er wird offiziell gesucht.",0.9,33.50107361382865,16.188613565728215,1,
225,anthropic,claude-opus-4-6,Q1,Female cats react more sensitively than male cats to the mewls of their kittens,Katzen reagieren sensibler als Kater auf Schreie der Jungtiere,Weibliche Katzen reagieren empfindlicher als männliche Katzen auf das Miauen ihrer Kätzchen,0.9,35.761894751770704,8.054496384843702,1,
254,gemini,gemini-2.5-pro,Q1,"More of the product side, less of the music.","Mehr produktlastig, weniger musiklastig.","Mehr von der Produktseite, weniger von der Musik.",0.9,36.499116603874704,9.980099403873663,1,
389,openai,gpt-5-mini,Q3,"The majority of crimes are damage to property, which tend to target new buildings and recently renovated properties.","Den größten Teil der Straftaten machen Sachbeschädigungen aus, die tendenziell eher die Neubauten und frisch renovierte Häuser treffen.","Die Mehrheit der Straftaten sind Sachbeschädigungen, die meist neue Gebäude und kürzlich renovierte Immobilien zum Ziel haben.",0.9,38.013577313056004,6.460277033650751,1,
245,anthropic,claude-opus-4-6,Q1,He said he needed to reflect and analyse the reasons behind the debacle.,"Er müsse in Ruhe analysieren, welche Gründe zum Debakel geführt hätten.","Er sagte, er müsse über die Gründe für das Debakel nachdenken und diese analysieren.",0.9,38.68566938540196,3.9779457777453793,1,
276,anthropic,claude-opus-4-6,Q1,The novelty will wear off and use will subside in due course.,Das Neue wird seinen Reiz verlieren und die Verwendung wird mit der Zeit nachlassen.,Der Neuheitseffekt wird nachlassen und die Nutzung wird im Laufe der Zeit zurückgehen.,0.9,39.15273413057192,8.893549665447596,1,
182,openai,gpt-5-mini,Q2,"A banker said that, in Tegernsee, there was ""clientele who were rather better off in terms of assets.""","Ein Banker sagte, am Tegernsee gebe es ""eine Klientel, die vom Vermögen etwas üppiger ausgestattet ist"".","Ein Banker sagte, dass es in Tegernsee „Kundschaft gab, die vermögensmäßig etwas besser gestellt war.“",0.9,39.682845227321295,15.413757980002101,1,
210,gemini,gemini-2.5-pro,Q2,Volkswagen's deliveries were more restrained in the second half of the year.,Volkswagen startet bei den Auslieferungen verhaltener in das zweite Halbjahr.,Die Auslieferungen von Volkswagen waren in der zweiten Jahreshälfte zurückhaltender.,0.9,40.989160707369706,5.300156689756297,1,
56,anthropic,claude-opus-4-6,Q4,During training the German pulled a ligament in his knee. At least it's clear who'll be wearing the number one jersey for Barca: Claudio Bravo.,"Der Deutsche erlitt im Training eine Bänderstauchung im Knie, womit die Einserfrage bei Barca zumindest vorerst zugunsten von Claudio Bravo geklärt ist.","Im Training zog sich der Deutsche eine Bänderdehnung im Knie zu. Zumindest ist klar, wer bei Barça das Trikot mit der Nummer eins tragen wird: Claudio Bravo.",0.9,41.89688510780727,4.368410366177579,1,
401,openai,gpt-5-mini,Q4,"If you have a slipped disk, for example, you might find it hard to lie down, wake up every couple of hours, and start to grumble about everyday problems and worries, suggests Weeß as an example.","Wer zum Beispiel einen Bandscheibenvorfall hat, kann schlecht liegen, wacht alle zwei bis drei Stunden auf und fängt womöglich an, über Alltagsprobleme und -sorgen zu grübeln, gibt Weeß ein Beispiel.","Wenn Sie beispielsweise einen Bandscheibenvorfall haben, kann es Ihnen schwerfallen, sich hinzulegen, alle paar Stunden aufzuwachen und über alltägliche Probleme und Sorgen zu murren, schlägt Weeß als Beispiel vor.",0.9,42.44366479960598,4.227810358210857,1,
2,anthropic,claude-opus-4-6,Q3,Ankara is angry with the West for what it considers a weak response to the attempted takeover.,"Ankara ist auf den Westen wütend, da es dessen Reaktion auf die versuchte Machtübernahme als schwache Antwort betrachtet.",Ankara ist verärgert über den Westen wegen dessen aus ihrer Sicht schwacher Reaktion auf den versuchten Putsch.,0.9,43.92191540632333,7.687354136458144,1,
291,anthropic,claude-opus-4-6,Q2,"That's what the prosecutor must determine,"" said Hofstetter.","Das ist etwas, was der Staatsanwalt entscheiden muss,"" sagte Hofstetter.","Das muss die Staatsanwaltschaft klären"", sagte Hofstetter.",0.9,44.565683105842815,12.940441182752561,1,
137,anthropic,claude-opus-4-6,Q1,12-0 and GB had hardly touched the ball.,12-0 und GB hat kaum den Ball angefasst.,12:0 und GB hatte den Ball kaum berührt.,0.9,44.70524721732661,19.72940627795883,1,
154,gemini,gemini-2.5-pro,Q3,"According to the authorities, the explosive device was launched from a flower bed on the edge of the coastal police's territory.",Der Sprengsatz sei laut den Behörden in einem Blumenbeet vor dem Revier der Küstenpolizei in die Luft gegangen.,Nach Angaben der Behörden wurde der Sprengsatz aus einem Blumenbeet am Rande des Geländes der Küstenpolizei gezündet.,0.9,45.00274112125287,6.609199691337808,1,
434,anthropic,claude-opus-4-6,Q3,Garland is the chief judge for the U.S. Court of Appeals for the District of Columbia Circuit.,Garland ist der oberste Richter für das US Appellationsgericht für den District of Columbia.,Garland ist der Vorsitzende Richter des US-Berufungsgerichts für den Bezirk Columbia.,0.9,45.43878473021598,14.919431164109403,1,
401,openai,gpt-5.2,Q4,"If you have a slipped disk, for example, you might find it hard to lie down, wake up every couple of hours, and start to grumble about everyday problems and worries, suggests Weeß as an example.","Wer zum Beispiel einen Bandscheibenvorfall hat, kann schlecht liegen, wacht alle zwei bis drei Stunden auf und fängt womöglich an, über Alltagsprobleme und -sorgen zu grübeln, gibt Weeß ein Beispiel.","Wenn Sie zum Beispiel einen Bandscheibenvorfall haben, könnte es Ihnen schwerfallen, sich hinzulegen, alle paar Stunden aufzuwachen und anfangen, über alltägliche Probleme und Sorgen zu klagen, schlägt Weeß als Beispiel vor.",0.9,45.53211671744294,9.624361575161998,1,
458,openai,gpt-5.2,Q4,Team GB have come to rely on its mighty track cycling squad to take ownership of the middle period of an Olympic Games and deliver a host of medals.,"Das GB Team verlässt sich auf sein starkes Bahnradteam, um die mittlere Periode der Olympischen Spiele zu dominieren und eine Schar an Medaillen zu holen.","Team GB hat sich darauf verlassen, dass sein mächtiges Bahnrad-Team die mittlere Phase der Olympischen Spiele prägt und eine Fülle von Medaillen liefert.",0.9,46.22199164014644,9.046290031624535,1,
