id,src,ref,hyp,conf,parse_warnings,timestamp_utc
202,The German steel industry has been riddled with crises and uses a lot of energy - but it has been spared additional costs that could have run into the millions.,Die krisengebeutelte und energieintensive deutsche Stahlindustrie bleibt von zusätzlichen Kosten in Millionenhöhe verschont.,Die deutsche Stahlindustrie ist von Krisen gebeutelt und verbraucht viel Energie - aber ihr wurden zusätzliche Kosten in Millionenhöhe erspart.,0.95,,2026-02-26T22:01:52.031262+00:00
203,The result is mean climate temperatures that are actually a few degrees cooler than Earth's today.,"Das Ergebnis sind Durchschnittstemperaturen, die einige Grad kühler als die der Erde heute sind.","Das Ergebnis sind mittlere Klimatemperaturen, die tatsächlich ein paar Grad kühler sind als die heutigen der Erde.",0.95,,2026-02-26T22:01:55.300822+00:00
204,"Ahead of the summer games in Brazil, the World Anti-Doping Agency had put a lot of pressure on the African country to introduce an anti-doping law and a functioning system of checks.","Die Welt-Anti-Doping-Agentur hatte vor den Sommerspielen in Brasilien viel Druck auf das afrikanische Land ausgeübt, ein Anti-Doping-Gesetz und ein funktionierendes Kontrollsystem zu schaffen.","Vor den Sommerspielen in Brasilien hatte die Welt-Anti-Doping-Agentur großen Druck auf das afrikanische Land ausgeübt, ein Anti-Doping-Gesetz und ein funktionierendes Kontrollsystem einzuführen.",0.95,,2026-02-26T22:01:58.641848+00:00
205,"Justin Gatlin, aged 34, has already been banned twice for doping (in 2001 and 2006).",Der 34-jährige Justin Gatlin war bereits zweimal wegen Dopings (2001 und 2006) gesperrt.,"Justin Gatlin, 34 Jahre alt, wurde bereits zweimal wegen Dopings gesperrt (2001 und 2006).",0.98,,2026-02-26T22:02:01.653462+00:00
206,"Equally fraught was the new budget diet: Mystery dishes like loaves and casseroles became staples, the casserole a ""wonderful way to repurpose leftovers,"" Ms. Ziegelman noted, because cooks could hide unappetizing ingredients under a creamy coating of sauce.","Genauso angespannt war die neue Budgetdiät: Geheimnisvolle Speisen wie Brote und Kasserollen wurden zu Grundnahrungsmittel, die Kasserolle als ""wundervolle Art, Essensreste wiederzuverwerten,"" merkte Ziegelman an, da Köche unappetitliche Zutaten unter einer kremigen Sauce verstecken konnten.","Ebenso problematisch war die neue SpardiÃ¤t: RÃ¤tselhafte Gerichte wie AuflÃ¤ufe und EintÃ¶pfe wurden zu Grundnahrungsmitteln, wobei der Auflauf laut Frau Ziegelman eine âwunderbare MÃ¶glichkeit war, Reste wiederzuverwerten",0.65,translation_no_json,2026-02-26T22:02:06.047602+00:00
207,"Because they often don't know how to get help, there needs to be more accommodation just for them, says Bahr.","Da sie sich oft nicht zu helfen wüssten, brauche es mehr Unterkünfte nur für sie, fordert Bahr.","Weil sie oft nicht wissen, wie sie Hilfe bekommen können, müsse es mehr Unterkünfte speziell für sie geben, sagt Bahr.",0.95,,2026-02-26T22:02:09.531689+00:00
208,"Here is what she does know: The Americans are 4-0 in the Olympic tournament and are tied for first place in their group with Britain, which remained unbeaten after defeating Japan, 2-0, on Thursday.","Das weiß sie allerdings: Die Amerikanerinnen liegen bei 4-0 im olympischen Wettkampf und sind gleichauf in ihrer Gruppe mit den Britinnen auf dem ersten Platz, die nach ihrem 2-0 Sieg gegen Japan ungeschlagen bleiben.","Folgendes weiß sie: Die Amerikanerinnen stehen bei 4:0 im olympischen Turnier und teilen sich den ersten Platz in ihrer Gruppe mit Großbritannien, das nach einem 2:0-Sieg gegen Japan am Donnerstag weiterhin ungeschlagen blieb.",0.95,,2026-02-26T22:02:13.099622+00:00
209,Male cats do respond to kittens' cries - but always to the same extent.,Kater reagieren zwar auch auf die Rufe von Kätzchen - allerdings immer gleich.,Männliche Katzen reagieren auf das Schreien von Kätzchen - aber immer im gleichen Ausmaß.,0.92,,2026-02-26T22:02:16.441649+00:00
210,Volkswagen's deliveries were more restrained in the second half of the year.,Volkswagen startet bei den Auslieferungen verhaltener in das zweite Halbjahr.,Die Auslieferungen von Volkswagen waren in der zweiten Jahreshälfte verhaltener.,0.95,,2026-02-26T22:02:18.904582+00:00
211,"Whether you're approached from in front or behind, this video will show you how to turn the tables on your mugger.","Unabhängig davon, ob man sich Ihnen von vorne oder von hinten nähert wird Ihnen dieses Video zeigen, wie Sie für Ihren Räuber den Spieß umdrehen.","Egal ob Sie von vorne oder von hinten angegriffen werden, dieses Video zeigt Ihnen, wie Sie den Spieß gegen Ihren Angreifer umdrehen.",0.92,,2026-02-26T22:02:22.235614+00:00
212,The friendly sportsman is not lacking for awards.,An Auszeichnungen mangelt es dem sympathischen Sportler nicht.,Dem freundlichen Sportler mangelt es nicht an Auszeichnungen.,0.95,,2026-02-26T22:02:25.325874+00:00
213,The market town of Kasendorf is legally obliged to run the sewage works so that they break even.,"Der Markt Kasendorf sei aufgrund rechtlicher Grundlagen verpflichtet, die Anlagen kostendeckend zu betreiben.","Die Marktgemeinde Kasendorf ist gesetzlich verpflichtet, die Kläranlage kostendeckend zu betreiben.",0.95,,2026-02-26T22:02:28.696171+00:00
214,"She pointed out some exceptional successes, including commissioning and opening the new spring (1994), purchasing land near the new spring (1998), compensating farmers, renovating the elevated tanks (1999), creating a new computer management system (2004), and renewing some of the water pipes.","Als herausragende Ereignisse nannte sie die Inbetriebnahme und Einweihung der neuen Brunnen (1994), Grundstückskäufe im Bereich der neuen Brunnen (1998) und Entschädigung der Landwirte, die Sanierung der Hochbehälter (1999), die Neuanschaffung einer zentralen Computer-Steuerung (2004) und die Teilerneuerungen von Wasserleitungen.","Sie wies auf einige außergewöhnliche Erfolge hin, darunter die Inbetriebnahme und Eröffnung der neuen Quelle (1994), den Kauf von Land in der Nähe der neuen Quelle (1998), die Entschädigung der Landwirte, die Renovierung der Hochbehälter (1999), die Einrichtung eines neuen Computerverwaltungssystems (2004) und die Erneuerung einiger Wasserleitungen.",0.95,,2026-02-26T22:02:33.117922+00:00
215,The new location has other perks.,Der Standort hat auch weitere Vorzüge.,Der neue Standort hat andere Vorteile.,0.95,,2026-02-26T22:02:35.827455+00:00
216,Rio de Janeiro - the 2016 Olympic Games have been overshadowed by the first official cases of doping.,Rio de Janeiro - Die Olympischen Spiele 2016 werden von den ersten offiziellen Dopingfällen überschattet.,Rio de Janeiro - die Olympischen Spiele 2016 wurden von den ersten offiziellen Dopingfällen überschattet.,0.95,,2026-02-26T22:02:38.741691+00:00
217,Even his final days didn't go off without a bang.,Auch seine Abschieds-Tage verlaufen nicht geräuschlos.,Selbst seine letzten Tage verliefen nicht ohne Knall.,0.85,,2026-02-26T22:02:42.166132+00:00
218,The five-metre-long animal can ramp this up to 2.6 km/h if necessary - but this maximum speed is half as fast as a seal.,"Nur wenn es drauf ankommt, beschleunigt das fünf Meter lange Tier auf satte 2,6 km/h - und ist mit dieser Höchstgeschwindigkeit halb so schnell wie eine Robbe.","Das fünf Meter lange Tier kann dies bei Bedarf auf 2,6 km/h steigern - aber diese Höchstgeschwindigkeit ist halb so schnell wie die eines Seehunds.",0.95,,2026-02-26T22:02:45.831349+00:00
219,"Ivan Tichon (hammer, Belarus): There is hardly another athlete who has been retrospectively stripped of so many medals.","Iwan Tichon (Hammerwurf, Weißrussland): Wohl kaum einem Athleten wurden so viele Medaillen nachträglich aberkannt.","Iwan Tichan (Hammer, Belarus): Es gibt kaum einen anderen Athleten, dem nachträglich so viele Medaillen aberkannt wurden.",0.95,,2026-02-26T22:02:49.259074+00:00
220,Add to that its long-standing grudge at the snail's pace of talks to join the EU and step in Mr Putin - who is keen to capitalise on the chill and chip away at Turkey's ties with the West.,"Dazu kommen der anhaltende Groll über das Schneckentempo der EU-Beitrittsverhandlungen und Putin - der erpicht darauf ist, aus der kühlen Stimmung Nutzen zu ziehen und die Beziehung der Türkei zum Westen zu verringern.","Hinzu kommt der langjährige Groll über das Schneckentempo der Beitrittsverhandlungen zur EU, und dann tritt Herr Putin auf den Plan - der begierig darauf ist, aus der Eiszeit Kapital zu schlagen und die Beziehungen der Türkei zum Westen zu untergraben.",0.92,,2026-02-26T22:02:53.884935+00:00
221,"The holidaymakers blamed a malfunctioning sewage treatment plant, which they believed to have polluted the seawater.","Ihre Erkrankung führten die Urlauber auf eine defekte Kläranlage zurück, die angeblich das Meerwasser verschmutzt hatte.","Die Urlauber machten eine defekte Kläranlage dafür verantwortlich, von der sie glaubten, dass sie das Meerwasser verschmutzt hatte.",0.95,,2026-02-26T22:02:57.411320+00:00
222,Ethiopia's economy has been expanding at an impressive clip.,Äthiopiens Wirtschaft expandierte im beachtlichen Tempo.,Äthiopiens Wirtschaft ist in einem beeindruckenden Tempo gewachsen.,0.95,,2026-02-26T22:03:00.339826+00:00
223,The approach allows Mr. Trump to push the limits of political speech and dial it back as needed.,Diese Methode erlaubt es Mr. Trump die sprachlichen Grenzen in der Politik zu verschieben und dann nach Bedarf zurück zu rudern.,"Der Ansatz ermöglicht es Herrn Trump, die Grenzen der politischen Rede auszuloten und sie bei Bedarf zurückzunehmen.",0.92,,2026-02-26T22:03:03.586839+00:00
224,"""I'm saying goodbye to both of them,"" the 14-time All Star Major League Baseball (MLB) player explained.","""Ich sage 'Goodbye' zu beidem"", erklärte der 14-malige All-Star-Game-Teilnehmer der Major League Baseball (MLB).",âIch verabschiede mich von beiden,0.65,translation_no_json,2026-02-26T22:03:06.689508+00:00
225,Female cats react more sensitively than male cats to the mewls of their kittens,Katzen reagieren sensibler als Kater auf Schreie der Jungtiere,Weibliche Katzen reagieren empfindlicher auf das Miauen ihrer Kätzchen als männliche Katzen,0.95,,2026-02-26T22:03:09.700064+00:00
226,He was a kind spirit with a big heart.,Er war ein freundlicher Mensch mit einem großen Herzen.,Er war eine freundliche Seele mit einem großen Herzen.,0.95,,2026-02-26T22:03:12.679547+00:00
227,How to defend yourself from gun attacks using Krav Maga,Wie man sich mit Krav Maga vor Waffenangriffen schützt,Wie man sich mit Krav Maga gegen Angriffe mit Schusswaffen verteidigt,0.95,,2026-02-26T22:03:15.854695+00:00
228,"A new NBC/Wall Street Journal/Marist poll released on Friday showed Mr. Trump trailing Mrs. Clinton by large margins in North Carolina, Virginia and Colorado and locked in a tight race in Florida.","Eine neue Umfrage von NBC/Wall Street Journal/Marist, der am Freitag veröffentlicht wurde, zeigte eine Führung mit großem Vorsprung in den Bundesstaaten North Carolina, Virginia, Colorado und ein Kopf-an-Kopf-Rennen in Florida.","Eine neue NBC/Wall Street Journal/Marist-Umfrage, die am Freitag veröffentlicht wurde, zeigte, dass Mr. Trump in North Carolina, Virginia und Colorado mit großem Abstand hinter Mrs. Clinton lag und in Florida in einem knappen Rennen feststeckte.",0.92,,2026-02-26T22:03:19.496807+00:00
229,"The cover revelation was followed by a bizarre (or simply Keeping Up with the Kardashians-esque?), scripted reality video that featured the entire Kardashian-Jenner family (bar troublemakers Rob and Caitlyn, and joined by everyone's favourite showbiz uncle, Keeping Up producer Ryan Seacrest) forgetting about their sister's cover, only to end with the classic twist: they were all planning a surprise party.","Der Enthüllung des Covers folgte ein bizarres (oder einfach Keeping Up with the Kardashians ähnliches?), geskriptetes Reality-Video, das die gesamte Kardashian-Jenner Familie zeigt (mit Ausnahme der Problemfälle Rob und Caitlyn sowie in Anwesenheit des allseits beliebtesten Showbiz-Onkels und Produzenten von Keeping Up Ryan Seacrest), wie sie das Cover ihrer Schwester vergessen und das mit einer klassischen Wendung endet: sie haben alle eine Überraschungsparty geplant.","Die Enthüllung des Covers wurde gefolgt von einem bizarren (oder einfach nur Keeping Up with the Kardashians-typischen?), geskripteten Reality-Video, das die gesamte Kardashian-Jenner-Familie zeigte (mit Ausnahme der Unruhestifter Rob und Caitlyn, und mit dabei war jedermanns Lieblings-Showbiz-Onkel, Keeping Up-Produzent Ryan Seacrest), wie sie das Cover ihrer Schwester vergaßen, nur um mit dem klassischen Twist zu enden: Sie planten alle eine Überraschungsparty.",0.92,,2026-02-26T22:03:25.218489+00:00
230,"""There were considerable infringements,"" said King, who had taken a look on-site to see what was going on.","""Es gab erhebliche Überschreitungen"", sagt King, der sich selbst mal vor Ort über die Lage kundig machte.",âEs gab erhebliche VerstÃ¶Ãe,0.45,translation_no_json,2026-02-26T22:03:28.117882+00:00
231,"Ticagrelor, which is made by UK firm AstraZeneca and sold under the trade name Brilique, reduces this risk by making clots less likely.","Ticagrelor, das von dem britischen Unternehmen AstraZeneca hergestellt wird und unter dem Handelsnamen Brilique vertrieben wird, reduziert dieses Risiko, indem es die Bildung von Blutgerinnseln unwahrscheinlicher macht.","Ticagrelor, das vom britischen Unternehmen AstraZeneca hergestellt und unter dem Handelsnamen Brilique verkauft wird, reduziert dieses Risiko, indem es die Bildung von Blutgerinnseln weniger wahrscheinlich macht.",0.95,,2026-02-26T22:03:31.576630+00:00
232,Jennifer Aniston need not always be perfect or successful.,Jennifer Aniston muss nicht immer perfekt oder erfolgreich sein.,Jennifer Aniston muss nicht immer perfekt oder erfolgreich sein.,0.98,,2026-02-26T22:03:34.314255+00:00
233,"The news and the outrage went wide on Wednesday, with reports by The Verge and Motherboard, a day after Snapchat said it had dismantled the feature.","Die Nachrichten und die Empörung wurden am Mittwoch weit verbreitet, mit Berichten von The Verge und Motherboard, einen Tag nachdem Snapchat mitteilte, dass es das Feature deaktiviert hätte.","Die Nachricht und die Empörung verbreiteten sich am Mittwoch weithin, mit Berichten von The Verge und Motherboard, einen Tag nachdem Snapchat erklärt hatte, die Funktion abgeschaltet zu haben.",0.92,,2026-02-26T22:03:37.948315+00:00
